Date,Open,High,Low,Volume,Close
2010-09-14,144.5,146.699997,143.830002,4319400,145.75
2010-09-15,144.880005,145.619995,143.559998,4903600,145.449997
2010-09-16,145.399994,148.229996,145.160004,5827000,148.130005
2010-09-17,148.899994,148.979996,146.5,7259600,148.320007
2010-09-20,148.699997,151.949997,147.350006,6449400,151.300003
2010-09-21,150.759995,153.309998,149.600006,7542000,150.729996
2010-09-22,149.839996,152.699997,149.100006,6612400,151.830002
2010-09-23,151.199997,155.919998,150.970001,7065600,152.850006
2010-09-24,155.429993,160.889999,155.419998,10590600,160.729996
2010-09-27,160.220001,161.199997,157.880005,6446300,159.369995
2010-09-28,159.839996,160.880005,154.889999,8494200,159.699997
2010-09-29,159.029999,161.779999,157.75,7287500,158.990005
2010-09-30,160.009995,160.929993,155.600006,7606000,157.059998
2010-10-01,157.080002,157.440002,152.199997,8683400,153.710007
2010-10-04,153.949997,155.960007,152.789993,5346500,155.389999
2010-10-05,157.080002,161.210007,157.009995,5620000,160.869995
2010-10-06,160.600006,160.679993,154.600006,6060800,155.399994
2010-10-07,156.509995,157.399994,153.389999,4622000,156.270004
2010-10-08,155.179993,156.279999,152.779999,6918400,155.550003
2010-10-11,154.889999,156.630005,152.339996,4486400,153.029999
2010-10-12,152.509995,156.949997,151.399994,5280800,156.479996
2010-10-13,156.690002,156.789993,153.850006,5632800,155.169998
2010-10-14,155.160004,156.949997,154.229996,4024100,155.529999
2010-10-15,158.419998,164.880005,156.75,10135500,164.639999
2010-10-18,165,165.190002,161.820007,6331300,163.559998
2010-10-19,160.679993,162.800003,157,7525000,158.669998
2010-10-20,158.779999,159.869995,156.570007,5790400,158.669998
2010-10-21,162.669998,166.130005,161.289993,13482500,164.970001
2010-10-22,162.449997,170.169998,162.270004,16318400,169.130005
2010-10-25,171.570007,171.990005,168.320007,6530900,169
2010-10-26,167.570007,171,167.5,4689600,169.949997
2010-10-27,168.910004,169.75,166.539993,5721800,167.509995
2010-10-28,168.309998,168.490005,165.050003,4684400,166.839996
2010-10-29,165.800003,168.5,164.809998,4998500,165.229996
2010-11-01,164.449997,164.580002,161.520004,5239900,162.580002
2010-11-02,163.75,165.940002,163.360001,4260000,164.610001
2010-11-03,165.399994,168.610001,162.289993,6112100,168.470001
2010-11-04,169.860001,172.529999,168.399994,7395900,168.929993
2010-11-05,169.350006,171.649994,168.589996,5212200,170.770004
2010-11-08,170.839996,173.199997,168.779999,5706000,171.990005
2010-11-09,172.669998,173.139999,169.059998,3978600,170.270004
2010-11-10,170.589996,173.369995,169.410004,5440300,173.330002
2010-11-11,171,172.050003,169.419998,5691700,170.369995
2010-11-12,170.119995,171.259995,165.050003,7160600,165.679993
2010-11-15,165.160004,165.350006,158.559998,9648600,158.899994
2010-11-16,158.740005,160.910004,156.770004,6571400,157.779999
2010-11-17,157.839996,160.850006,157.550003,4524900,158.350006
2010-11-18,160.740005,165,160.740005,6225300,164.169998
2010-11-19,163.949997,164.990005,162.839996,4464800,164.820007
2010-11-22,165.100006,170.600006,165,6142500,170.389999
2010-11-23,168.610001,168.809998,164.619995,6465300,168.199997
2010-11-24,171.529999,177.889999,171.529999,10042500,177.25
2010-11-26,177.360001,178.380005,176.160004,4271600,177.199997
2010-11-29,179.990005,181.839996,177.570007,9695000,179.490005
2010-11-30,176.949997,177.699997,174.899994,6762200,175.399994
2010-12-01,179.160004,179.320007,176,5770100,176.550003
2010-12-02,176.860001,177.449997,173.919998,5537600,176.529999
2010-12-03,175.5,176.399994,174.050003,4907500,175.679993
2010-12-06,175.520004,178.429993,174.600006,5654200,178.050003
2010-12-07,180.5,181.470001,176.570007,5077100,176.770004
2010-12-08,177.490005,178.160004,175.199997,3726900,176.289993
2010-12-09,177.770004,178.110001,173.800003,4555500,174.850006
2010-12-10,174.880005,175.949997,173.360001,3565500,175.619995
2010-12-13,176.330002,177.940002,173.729996,4202500,174.25
2010-12-14,174.279999,175.759995,173.089996,3685300,173.940002
2010-12-15,173.720001,179,173.589996,5810500,175.570007
2010-12-16,175.580002,178.300003,175.039993,4121500,178.039993
2010-12-17,178.410004,178.75,177.020004,4507300,177.580002
2010-12-20,179.270004,183.979996,178.039993,8735300,183.289993
2010-12-21,183.880005,185.649994,182.600006,5111000,184.75
2010-12-22,185,185.449997,184.110001,2578100,184.759995
2010-12-23,184.339996,184.979996,181.889999,3358200,182.589996
2010-12-27,181.899994,183.139999,180.449997,2249400,182.139999
2010-12-28,182.100006,182.770004,181.050003,1975000,181.089996
2010-12-29,181.800003,184.350006,180.410004,3120100,183.369995
2010-12-30,183.919998,184.550003,182.75,1961200,182.75
2010-12-31,181.960007,182.300003,179.509995,3451900,180
2011-01-03,181.369995,186,181.210007,5331400,184.220001
2011-01-04,186.149994,187.699997,183.779999,5031800,185.009995
2011-01-05,184.100006,187.449997,184.070007,3418800,187.419998
2011-01-06,186.5,187.410004,185.25,3179700,185.860001
2011-01-07,187.880005,188.449997,183.740005,5221700,185.490005
2011-01-10,185.039993,185.289993,182.509995,3375900,184.679993
2011-01-11,185.419998,186,183.210007,2814200,184.339996
2011-01-12,185.360001,185.380005,183.300003,2679100,184.080002
2011-01-13,183.600006,186.449997,183.509995,3367000,185.529999
2011-01-14,185.5,188.940002,184.919998,3662800,188.75
2011-01-18,188.660004,191.600006,188.25,3896200,191.25
2011-01-19,190.899994,191,186.210007,3882400,186.869995
2011-01-20,185.289993,186.850006,181,5709900,181.960007
2011-01-21,183,183.25,176.839996,6806200,177.419998
2011-01-24,177.949997,178.490005,174.149994,5600300,176.850006
2011-01-25,175.5,176.75,174.279999,4651000,176.699997
2011-01-26,177.509995,177.889999,174.630005,3762200,175.389999
2011-01-27,177.479996,185,177.309998,14594400,184.449997
2011-01-28,171.449997,173.710007,166.899994,19908200,171.139999
2011-01-31,170.160004,171.440002,167.410004,6718100,169.639999
2011-02-01,170.520004,173.100006,169.509995,5085900,172.110001
2011-02-02,171.419998,175.199997,170.869995,4547500,173.529999
2011-02-03,173.5,174.669998,171.949997,3678900,173.710007
2011-02-04,174,177.190002,173.75,4347800,175.929993
2011-02-07,176.149994,177.550003,174.770004,5254700,176.429993
2011-02-08,176.660004,183.110001,176.589996,7794900,183.059998
2011-02-09,183.149994,186.470001,182.259995,8312700,185.300003
2011-02-10,184.389999,187.240005,183.600006,5331400,186.210007
2011-02-11,185.559998,189.5,185.369995,4487900,189.25
2011-02-14,189.25,191.399994,188.350006,4061300,190.419998
2011-02-15,188.729996,190.490005,188.25,3890900,189.029999
2011-02-16,189.770004,190,186.350006,4628200,186.619995
2011-02-17,185.770004,189.089996,185.309998,3425500,187.759995
2011-02-18,187.539993,188.5,185.130005,4178600,186.5
2011-02-22,183.679993,184.720001,179.320007,5637100,180.419998
2011-02-23,180.25,181.149994,174.389999,5482000,176.679993
2011-02-24,176.860001,179.75,174.559998,4656500,177.75
2011-02-25,178.949997,180.75,177.100006,4191400,177.240005
2011-02-28,173.910004,175.889999,172.149994,6783200,173.289993
2011-03-01,173.529999,173.960007,168.669998,5847100,169.440002
2011-03-02,169.089996,173.300003,168.350006,5185700,172.020004
2011-03-03,173.710007,174.460007,172.050003,4138200,172.789993
2011-03-04,172.619995,172.75,169.509995,4924300,171.669998
2011-03-07,171.919998,172.089996,166.240005,5932900,169.080002
2011-03-08,169.389999,169.710007,166.720001,4219000,166.889999
2011-03-09,166.669998,169.75,163.899994,7108900,169.050003
2011-03-10,167.070007,168.470001,164.820007,5998400,166.139999
2011-03-11,165.5,169.199997,164.119995,4609900,168.070007
2011-03-14,166.600006,168.080002,164.570007,4022000,166.729996
2011-03-15,161.389999,166.880005,160.759995,4934500,165.080002
2011-03-16,164.699997,168.139999,162.869995,5208100,164.699997
2011-03-17,165.910004,166.300003,160.779999,6471400,160.970001
2011-03-18,161.190002,163.539993,160.589996,7442700,161.820007
2011-03-21,163.369995,165.789993,161.720001,4055100,164.520004
2011-03-22,164.070007,164.440002,162.25,3611400,162.600006
2011-03-23,162.300003,166.259995,160.820007,4721300,165.320007
2011-03-24,168.210007,172,167.360001,6283200,171.100006
2011-03-25,171.639999,173.490005,170.300003,4293800,170.979996
2011-03-28,171.800003,172.5,169.25,3400800,169.350006
2011-03-29,170.729996,174.839996,170.070007,4884600,174.619995
2011-03-30,177.779999,181.160004,177.660004,6859300,179.419998
2011-03-31,179.309998,181.570007,178.5,4826500,180.130005
2011-04-01,181.580002,183.25,178.589996,5684100,180.130005
2011-04-04,180.889999,183.610001,180.690002,4186400,182.940002
2011-04-05,182.100006,186.360001,181.800003,5569200,185.289993
2011-04-06,186.149994,188.270004,181.119995,5430700,182.759995
2011-04-07,182.779999,185.169998,181.759995,4564000,184.910004
2011-04-08,185.259995,186.220001,182.779999,3726400,184.710007
2011-04-11,184.860001,186.490005,181.850006,3297100,184.039993
2011-04-12,183.059998,184.589996,179.419998,5334500,180.479996
2011-04-13,180.830002,182.880005,179.800003,4216300,182.289993
2011-04-14,181.389999,182.080002,179.360001,3588200,181.820007
2011-04-15,181,181.779999,179.020004,4272400,180.009995
2011-04-18,178.380005,178.910004,175.369995,4616500,178.339996
2011-04-19,178.350006,179.470001,176.600006,2646000,178.820007
2011-04-20,181.619995,185,181.589996,4067500,183.869995
2011-04-21,184.559998,185.970001,183.050003,3348100,185.889999
2011-04-25,185.649994,186.350006,183.770004,3438100,185.419998
2011-04-26,186.270004,186.419998,180.740005,11200000,182.300003
2011-04-27,183.199997,197.800003,182.75,23623000,196.630005
2011-04-28,195.960007,196.789993,192.270004,7300000,195.070007
2011-04-29,194.380005,196.589996,193.779999,6640900,195.809998
2011-05-02,196.570007,203.419998,196.179993,9398100,201.190002
2011-05-03,201,202.589996,196.690002,6100000,198.449997
2011-05-04,198.25,201.860001,195.369995,6550000,199.970001
2011-05-05,198.660004,201,196.119995,4600000,197.110001
2011-05-06,199.100006,199.559998,196.559998,4013900,197.600006
2011-05-09,198.339996,202.360001,196.779999,5825400,200.800003
2011-05-10,201.940002,205.289993,201.559998,5885900,203.940002
2011-05-11,203.119995,205.5,202.25,4809000,204.380005
2011-05-12,204.220001,206.190002,200.619995,4800000,206.070007
2011-05-13,205.699997,206.389999,202.360001,4123700,202.559998
2011-05-16,200.539993,200.899994,191.369995,9386400,192.509995
2011-05-17,191.820007,195.979996,191.759995,7073300,194.809998
2011-05-18,194.130005,198.279999,193.25,4955800,197.089996
2011-05-19,198.330002,199.949997,197.550003,3701200,198.800003
2011-05-20,197.949997,199.800003,197.240005,3381000,198.649994
2011-05-23,195.559998,197.289993,192.020004,4200000,196.220001
2011-05-24,197,197,193,2972700,193.270004
2011-05-25,193.570007,194.350006,191.139999,4661300,192.259995
2011-05-26,191.240005,196.449997,190.880005,4075200,195
2011-05-27,194.759995,196.119995,193.5,2352600,194.130005
2011-05-31,195.940002,198.440002,195.029999,3409000,196.690002
2011-06-01,196.059998,197.259995,192.050003,3445200,192.399994
2011-06-02,192.279999,194.440002,190.559998,3044900,193.649994
2011-06-03,191.229996,193.210007,187.619995,4974500,188.320007
2011-06-06,188.009995,189.850006,185.179993,3716000,185.690002
2011-06-07,185.720001,190.630005,185.520004,4866500,187.550003
2011-06-08,187.449997,189.809998,186.320007,3716600,188.050003
2011-06-09,189.740005,191.759995,185.710007,4187300,189.679993
2011-06-10,189.25,190.770004,186.279999,3760400,186.529999
2011-06-13,186.809998,189.309998,184.860001,3868900,186.289993
2011-06-14,188.990005,190.720001,187.070007,3960300,189.960007
2011-06-15,188.039993,192.449997,185.300003,6317700,185.979996
2011-06-16,185.740005,187,181.589996,6032100,183.649994
2011-06-17,186.509995,187.389999,184.639999,6322200,186.369995
2011-06-20,185.960007,188.850006,185.570007,2831700,187.720001
2011-06-21,188.300003,195,187.119995,4182600,194.229996
2011-06-22,193.960007,195.199997,191.320007,3129700,191.630005
2011-06-23,189.5,194.460007,188.300003,4609600,194.160004
2011-06-24,193.880005,194.919998,191.350006,3614500,192.550003
2011-06-27,194.5,202.580002,194.029999,6100700,201.25
2011-06-28,201.919998,202.880005,200.600006,3825300,202.350006
2011-06-29,202.669998,206.25,201.029999,4608900,204.179993
2011-06-30,200.779999,205.199997,200.5,4448100,204.490005
2011-07-01,205.550003,210.270004,203.610001,4008700,209.490005
2011-07-05,208.759995,214.449997,208.729996,3585200,213.190002
2011-07-06,212.119995,214.399994,211.009995,2607600,214.190002
2011-07-07,215.089996,217.800003,215.089996,3144900,216.740005
2011-07-08,214.300003,218.320007,213.25,3707900,218.279999
2011-07-11,216.740005,217.5,211,4033700,212.550003
2011-07-12,214.639999,215.649994,211.119995,3985700,211.229996
2011-07-13,214.699997,216.830002,212.139999,4229900,213.5
2011-07-14,213.580002,215.910004,209.380005,3902500,210.380005
2011-07-15,213.080002,214.529999,209.289993,4072600,212.869995
2011-07-18,212.529999,213.389999,208.289993,2898100,211.529999
2011-07-19,213.770004,218.399994,213.770004,4437200,218.059998
2011-07-20,220.050003,220.199997,214.410004,3372900,215.550003
2011-07-21,216.740005,217.089996,211.070007,4545300,213.210007
2011-07-22,213.860001,217.949997,211.110001,3591700,216.520004
2011-07-25,215.490005,216.080002,213,3342800,213.490005
2011-07-26,214.990005,215.600006,210.350006,9863600,214.179993
2011-07-27,224.389999,227.199997,219.619995,12955600,222.520004
2011-07-28,223.270004,225.949997,220.229996,5354900,223.899994
2011-07-29,221.289993,225.75,219.509995,5167700,222.520004
2011-08-01,225,227.449997,217.660004,5789300,221.320007
2011-08-02,220.320007,222.429993,211.300003,6586700,211.699997
2011-08-03,212.970001,214.830002,205.539993,8197100,209.960007
2011-08-04,206.729996,208,201.449997,6579500,201.479996
2011-08-05,204.669998,207.320007,194.839996,10024000,202.699997
2011-08-08,196.399994,200.389999,190.050003,10427500,193.699997
2011-08-09,196.699997,205.089996,190.460007,10491200,205.089996
2011-08-10,200.759995,202.399994,193.600006,8757600,194.130005
2011-08-11,197.009995,200.850006,191.360001,7401900,198.360001
2011-08-12,200.279999,204.559998,197.210007,5620400,202.300003
2011-08-15,202.059998,205.279999,198.320007,4785900,202.949997
2011-08-16,201.139999,201.389999,194.75,5205900,197.679993
2011-08-17,198.529999,199.600006,193.740005,3991100,195.929993
2011-08-18,191.210007,191.339996,179.720001,8275200,182.520004
2011-08-19,180.289993,190,177.550003,7244200,178.929993
2011-08-22,182.830002,184.199997,177.100006,5313700,177.539993
2011-08-23,178.919998,194.839996,178.520004,7351600,193.550003
2011-08-24,193.889999,196.309998,190.169998,6248700,193.729996
2011-08-25,194.410004,196.990005,191.070007,3760800,192.029999
2011-08-26,191.240005,199.720001,189.600006,5310700,199.270004
2011-08-29,202.820007,206.669998,202.550003,4511000,206.529999
2011-08-30,205.779999,212.490005,204.320007,5915700,210.919998
2011-08-31,212.270004,216.169998,211.350006,7405000,215.229996
2011-09-01,215.279999,217.639999,211.619995,5275300,212.539993
2011-09-02,208.940002,210.690002,207,4232000,210
2011-09-06,204.770004,216.600006,204.470001,6216200,216.179993
2011-09-07,218.800003,220.190002,214.220001,5295800,219.899994
2011-09-08,218.300003,220.639999,216.339996,4397900,217.259995
2011-09-09,215.050003,216.960007,209.75,4574300,211.389999
2011-09-12,208.75,216.660004,208.649994,5342100,216.559998
2011-09-13,217.789993,219.949997,215.009995,4835900,219.529999
2011-09-14,220.220001,224.990005,216.720001,5881700,222.570007
2011-09-15,223.990005,227.199997,221.25,5608800,226.779999
2011-09-16,227.570007,240.440002,226.740005,11753000,239.300003
2011-09-19,237.110001,244,232.880005,8223300,241.690002
2011-09-20,240.800003,241.050003,231.029999,7385500,233.25
2011-09-21,234.509995,240.520004,231.809998,5881500,231.869995
2011-09-22,224.720001,228.789993,219,8254600,223.229996
2011-09-23,220.509995,224.490005,219.059998,6468100,223.610001
2011-09-26,227.479996,230.240005,221.399994,5794100,229.850006
2011-09-27,234.220001,234.75,222.399994,7837500,224.210007
2011-09-28,226.350006,235.809998,225.600006,14436900,229.710007
2011-09-29,234.169998,234.300003,216.289993,9378500,222.440002
2011-09-30,218.190002,223,215.210007,6550300,216.229996
2011-10-03,217.009995,221.600006,211.389999,6624400,211.979996
2011-10-04,209.619995,215,200.429993,8711600,212.5
2011-10-05,212.529999,220.169998,208.479996,6508200,219.5
2011-10-06,220.279999,223.619995,217.550003,6849300,221.509995
2011-10-07,222.479996,227.899994,218.410004,6784300,224.740005
2011-10-10,226.229996,232.800003,224.100006,5143100,231.320007
2011-10-11,230.600006,236.75,229,5003700,235.479996
2011-10-12,236.639999,241.839996,234.330002,6510800,236.809998
2011-10-13,237,239.679993,235.229996,4833500,236.149994
2011-10-14,240.869995,246.710007,240.179993,5923700,246.710007
2011-10-17,244.289993,246.710007,240.669998,4779000,242.330002
2011-10-18,242.309998,244.610001,236.619995,4609700,243.880005
2011-10-19,240.669998,243.330002,229.25,6715100,231.529999
2011-10-20,232.130005,234.740005,229.800003,4524900,233.610001
2011-10-21,236.910004,237,230.600006,4572500,234.779999
2011-10-24,236.020004,240.470001,234,4975800,237.610001
2011-10-25,238.589996,239.009995,225.889999,14012600,227.149994
2011-10-26,203.690002,207.580002,196.509995,24134200,198.399994
2011-10-27,204.259995,208.600006,201.100006,10774300,206.779999
